CHANNEL1;CHANNEL2;CHANNEL3;ENTRY AGE;SEX;POLICY TYPE 1;POLICY TYPE 2;POLICY TYPE 3;PAYMENT MODE;POLICY STATUS;BENEFIT;NON LAPSE GUARANTEED;SUBSTANDARD RISK;NUMBER OF ADVANCE PREMIUM;INITIAL BENEFIT;Full Benefit?;Policy Year (Decimal);Policy Year;Premium;Issue Date;;
1;1;1;25;F;1;4;A;Annually;Lapse; 140,000 ;NO NLG;0;0;0;N;7;8; 364 ;Aug-12;;
1;1;10;6;M;1;1;A;Quaterly;Lapse; 200,000 ;NO NLG;0;0;0;N;7;8; 454 ;Aug-12;;
1;1;6;2;F;1;2;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;6.916666667;7; 231 ;Sep-12;;
1;1;6;34;M;2;3;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;6.916666667;7; 214 ;Sep-12;;
1;1;2;23;M;2;3;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;6.833333333;7; 65 ;Oct-12;;
1;1;10;44;M;1;2;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;6.75;7; 281 ;Nov-12;;
1;1;1;36;M;2;3;A;Monthly;Lapse; 60,000 ;NO NLG;0;0;0;N;6.833333333;7; 250 ;Oct-12;;
1;1;1;29;F;2;3;A;Monthly;Lapse; 60,000 ;NO NLG;0;0;0;N;6.666666667;7; 227 ;Dec-12;;
1;1;1;23;M;2;3;A;Quaterly;Lapse; 20,000 ;NO NLG;0;0;0;N;6.666666667;7; 64 ;Dec-12;;
1;1;1;29;M;2;3;A;Monthly;Lapse; 54,000 ;NO NLG;50;0;0;N;6.583333333;7; 176 ;Jan-13;;
1;1;1;32;M;2;3;A;Annually;Lapse; 20,000 ;NO NLG;0;0;0;N;6.583333333;7; 63 ;Jan-13;;
1;1;1;52;M;1;4;A;Monthly;Lapse; 140,000 ;NO NLG;0;0;0;N;6.5;7; 212 ;Feb-13;;
1;1;10;21;F;2;3;A;Semiannually;Lapse; 20,000 ;NO NLG;0;0;0;N;5.833333333;6; 58 ;Oct-13;;
1;1;10;21;F;2;3;A;Semiannually;Lapse; 20,000 ;NO NLG;0;0;0;N;5.833333333;6; 58 ;Oct-13;;
1;1;3;24;F;2;3;A;Annually;Lapse; 20,000 ;NO NLG;0;0;0;N;5.833333333;6; 61 ;Oct-13;;
1;1;13;23;M;1;2;A;Annually;Lapse; 100,000 ;NO NLG;0;0;0;N;5.833333333;6; 200 ;Oct-13;;
1;1;10;29;M;2;3;A;Monthly;Expired; 20,000 ;NO NLG;0;0;0;N;5.666666667;6; 65 ;Dec-13;;
1;1;2;30;M;2;3;A;Annually;Lapse; 20,000 ;NO NLG;0;0;0;N;5.416666667;6; 60 ;Mar-14;;
1;1;1;34;M;2;3;A;Quaterly;Lapse; 20,000 ;NO NLG;0;0;0;N;5.416666667;6; 73 ;Mar-14;;
1;1;1;36;M;2;3;A;Quaterly;Lapse; 20,000 ;NO NLG;0;0;0;N;3.666666667;4; 253 ;Dec-15;;
1;1;8;31;M;9;51;A;Annually;Lapse; 50,000 ;NO NLG;0;0;0;N;3.416666667;4; 46 ;Mar-16;;
1;1;8;31;M;9;30;E;Annually;Lapse; 50,000 ;NO NLG;0;0;0;N;3.416666667;4; 24 ;Mar-16;;
1;1;8;31;M;9;36;E;Annually;Lapse; 2,500 ;NO NLG;0;0;0;N;3.416666667;4; 3 ;Mar-16;;
1;1;6;52;F;9;51;A;Monthly;Lapse; 50,000 ;NO NLG;0;0;0;N;3.416666667;4; 70 ;Mar-16;;
1;1;6;52;F;9;31;E;Monthly;Lapse; 1,250 ;NO NLG;0;0;0;N;3.416666667;4; 76 ;Mar-16;;
1;1;6;52;F;9;36;E;Monthly;Lapse; 2,500 ;NO NLG;0;0;0;N;3.416666667;4; 5 ;Mar-16;;
1;1;6;52;F;9;37;E;Monthly;Lapse; - ;NO NLG;0;0;0;N;3.416666667;4; 19 ;Mar-16;;
1;1;1;46;M;9;30;E;Annually;Lapse; 50,000 ;NO NLG;0;0;0;N;3.333333333;4; 34 ;Apr-16;;
1;1;1;46;M;9;32;E;Annually;Lapse; 60 ;NO NLG;0;0;0;N;3.333333333;4; 51 ;Apr-16;;
1;1;1;46;M;9;36;E;Annually;Lapse; 2,500 ;NO NLG;0;0;0;N;3.333333333;4; 5 ;Apr-16;;
1;1;18;22;F;2;3;A;Monthly;Lapse; 74,000 ;NO NLG;0;0;0;N;8;9; 242 ;Aug-11;;
1;1;1;27;F;1;2;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;8;9; 151 ;Aug-11;;
1;1;1;32;M;1;2;A;Annually;Lapse; 100,000 ;NO NLG;0;0;0;N;8;9; 200 ;Aug-11;;
1;1;1;33;M;1;2;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;7.916666667;8; 151 ;Sep-11;;
1;1;15;27;M;1;2;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;7.916666667;8; 216 ;Sep-11;;
1;1;6;25;F;2;3;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;7.916666667;8; 148 ;Sep-11;;
1;1;11;37;M;1;2;A;Annually;Lapse; 100,000 ;NO NLG;0;0;0;N;7.916666667;8; 200 ;Sep-11;;
1;1;1;46;M;1;2;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;7.916666667;8; 151 ;Sep-11;;
1;1;1;27;F;2;3;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;7.833333333;8; 327 ;Oct-11;;
1;1;16;36;F;1;2;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;7.833333333;8; 151 ;Oct-11;;
1;1;1;28;M;1;2;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;7.833333333;8; 151 ;Oct-11;;
1;1;1;27;M;2;3;A;Monthly;Lapse; 80,000 ;NO NLG;0;0;0;N;7.833333333;8; 261 ;Oct-11;;
1;1;1;37;M;1;1;A;Monthly;Lapse; 200,000 ;NO NLG;0;0;0;N;7.75;8; 302 ;Nov-11;;
1;1;8;39;F;2;3;A;Semiannually;Lapse; 20,000 ;NO NLG;0;0;0;N;7.75;8; 293 ;Nov-11;;
1;1;3;22;F;2;3;A;Annually;Lapse; 20,000 ;NO NLG;0;0;0;N;7.75;8; 55 ;Nov-11;;
1;1;14;40;M;2;3;A;Annually;Lapse; 40,000 ;NO NLG;12.41;0;0;N;7.666666667;8; 645 ;Dec-11;;
1;1;1;28;M;1;2;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;7.666666667;8; 216 ;Dec-11;;
1;1;3;42;F;1;2;A;Quaterly;Lapse; 100,000 ;NO NLG;0;0;0;N;7.666666667;8; 212 ;Dec-11;;
1;1;9;28;F;2;3;A;Monthly;Lapse; 40,000 ;NO NLG;0;0;0;N;7.666666667;8; 336 ;Dec-11;;
1;1;10;45;M;1;2;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;7.666666667;8; 151 ;Dec-11;;
1;1;6;46;F;1;2;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;7.666666667;8; 151 ;Dec-11;;
1;1;38;24;M;2;3;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;7.583333333;8; 65 ;Jan-12;;
1;1;2;22;F;2;3;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;7.583333333;8; 65 ;Jan-12;;
1;1;1;27;M;1;2;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;7.583333333;8; 216 ;Jan-12;;
1;1;9;48;F;1;2;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;7.5;8; 216 ;Feb-12;;
1;1;1;30;F;1;2;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;7.5;8; 151 ;Feb-12;;
1;1;10;38;F;2;3;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;7.5;8; 95 ;Feb-12;;
1;1;2;34;M;2;3;A;Annually;Expired; 60,000 ;NO NLG;0;0;0;N;7.416666667;8; - ;Mar-12;;
1;1;7;42;M;1;2;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;7.416666667;8; 281 ;Mar-12;;
1;1;6;35;M;2;3;A;Quaterly;Lapse; 20,000 ;NO NLG;54.8;0;0;N;7.416666667;8; 77 ;Mar-12;;
1;1;10;30;M;1;2;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;7.416666667;8; 281 ;Mar-12;;
1;1;11;26;M;2;3;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;7.416666667;8; 65 ;Mar-12;;
1;1;15;20;F;1;2;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;7.416666667;8; 151 ;Mar-12;;
1;1;1;24;F;2;3;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;7.416666667;8; 65 ;Mar-12;;
1;1;10;36;M;2;3;A;Monthly;Lapse; 40,000 ;NO NLG;0;0;0;N;7.333333333;8; 292 ;Apr-12;;
1;1;6;38;M;2;3;A;Monthly;Expired; 20,000 ;NO NLG;0;0;0;N;7.333333333;8; - ;Apr-12;;
1;1;20;39;M;1;2;A;Semiannually;Lapse; 100,000 ;NO NLG;0;0;0;N;7.333333333;8; 208 ;Apr-12;;
1;1;4;46;F;1;2;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;7.25;8; 151 ;May-12;;
1;1;1;39;F;2;3;A;Quaterly;Lapse; 60,000 ;NO NLG;0;0;0;N;7.25;8; 299 ;May-12;;
1;1;15;29;M;2;3;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;7.25;8; 65 ;May-12;;
1;1;5;49;F;1;2;A;Annually;Lapse; 100,000 ;NO NLG;0;0;0;N;7.166666667;8; 200 ;Jun-12;;
1;1;38;32;M;1;2;A;Monthly;Surrender; 100,000 ;NO NLG;0;0;0;N;7.166666667;8; 151 ;Jun-12;;
1;1;32;23;M;1;2;A;Quaterly;Lapse; 100,000 ;NO NLG;0;0;0;N;7.166666667;8; 212 ;Jun-12;;
1;1;17;36;M;2;3;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;7.166666667;8; 127 ;Jun-12;;
1;1;12;23;M;1;2;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;7.083333333;8; 151 ;Jul-12;;
1;1;1;31;F;1;2;A;Annually;Lapse; 100,000 ;NO NLG;0;0;0;N;7.083333333;8; 140 ;Jul-12;;
1;1;6;24;F;2;3;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;7.083333333;8; 140 ;Jul-12;;
1;1;6;54;F;1;2;A;Monthly;Surrender; 100,000 ;NO NLG;0;0;0;N;7.083333333;8; 216 ;Jul-12;;
1;1;2;23;F;2;3;A;Quaterly;Lapse; 20,000 ;NO NLG;0;0;0;N;7.083333333;8; 59 ;Jul-12;;
1;1;1;19;F;2;3;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;7;8; 65 ;Aug-12;;
1;1;10;26;F;1;2;A;Annually;Lapse; 100,000 ;NO NLG;0;0;0;N;7;8; 140 ;Aug-12;;
1;1;9;24;M;1;2;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;7;8; 216 ;Aug-12;;
1;1;1;36;M;2;3;A;Annually;Lapse; 20,000 ;NO NLG;0;0;0;N;7;8; 77 ;Aug-12;;
1;1;16;24;F;2;3;A;Quaterly;Lapse; 20,000 ;NO NLG;0;0;0;N;7;8; 64 ;Aug-12;;
1;1;10;44;M;1;2;A;Quaterly;Lapse; 100,000 ;NO NLG;0;0;0;N;7;8; 148 ;Aug-12;;
1;1;1;39;M;2;3;A;Monthly;Lapse; 85,000 ;NO NLG;0;0;0;N;6.916666667;7; 431 ;Sep-12;;
1;1;14;24;F;2;3;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;6.916666667;7; 65 ;Sep-12;;
1;1;1;46;M;2;3;A;Monthly;Inforce; 20,000 ;NO NLG;0;0;0;N;6.833333333;7; 311 ;Oct-12;;
1;1;1;36;M;2;3;A;Monthly;Lapse; 60,000 ;NO NLG;0;0;0;N;6.833333333;7; 250 ;Oct-12;;
1;1;1;24;F;2;3;A;Quaterly;Lapse; 20,000 ;NO NLG;0;0;0;N;6.666666667;7; 64 ;Dec-12;;
1;1;51;33;M;2;3;A;Monthly;Lapse; 200,000 ;NO NLG;0;0;0;N;6.333333333;7; 2,034 ;Apr-13;;
1;1;6;27;M;2;3;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;6.25;7; 417 ;May-13;;
1;1;14;29;M;2;3;A;Annually;Lapse; 200,000 ;NO NLG;0;0;0;N;6.166666667;7; 605 ;Jun-13;;
1;1;15;24;F;2;3;A;Semiannually;Lapse; 20,000 ;NO NLG;0;0;0;N;6.083333333;7; 63 ;Jul-13;;
1;1;10;30;M;2;3;A;Annually;Lapse; 40,000 ;NO NLG;0;0;0;N;5.833333333;6; 119 ;Oct-13;;
1;1;20;46;M;2;3;A;Semiannually;Lapse; 20,000 ;NO NLG;0;0;0;N;5.583333333;6; 205 ;Jan-14;;
1;1;3;30;M;2;3;A;Annually;Lapse; 240,000 ;NO NLG;0;0;0;N;5.5;6; 726 ;Feb-14;;
1;1;2;18;M;2;3;A;Annually;Lapse; 20,000 ;NO NLG;0;0;0;N;5.416666667;6; 55 ;Mar-14;;
1;1;1;39;M;2;3;A;Quaterly;Lapse; 20,000 ;NO NLG;0;0;0;N;5.416666667;6; 100 ;Mar-14;;
1;1;16;23;F;2;3;A;Quaterly;Lapse; 20,000 ;NO NLG;0;0;0;N;5.333333333;6; 64 ;Apr-14;;
1;1;1;36;F;2;3;A;Monthly;Surrender; 100,000 ;NO NLG;0;0;0;N;4.666666667;5; 417 ;Dec-14;;
1;1;13;35;M;1;2;A;Annually;Lapse; 100,000 ;NO NLG;0;0;0;N;4.666666667;5; 200 ;Dec-14;;
1;1;15;23;F;2;3;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;4.166666667;5; 65 ;Jun-15;;
1;1;1;26;M;9;36;E;Annually;Inforce; 10,000 ;NO NLG;0;0;0;N;3.416666667;4; 17 ;Mar-16;;
1;1;1;26;M;9;34;E;Annually;Inforce; 2,000 ;NO NLG;0;0;0;N;3.416666667;4; 187 ;Mar-16;;
1;1;1;26;M;9;38;E;Annually;Inforce; 10,000 ;NO NLG;0;0;0;N;3.416666667;4; 54 ;Mar-16;;
1;1;15;23;M;2;3;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;3.416666667;4; 65 ;Mar-16;;
1;1;38;33;M;9;51;A;Monthly;Lapse; 50,000 ;NO NLG;0;0;0;N;3.333333333;4; 49 ;Apr-16;;
1;1;38;33;M;9;37;E;Monthly;Lapse; - ;NO NLG;0;0;0;N;3.333333333;4; 13 ;Apr-16;;
1;1;1;39;F;1;2;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;8;9; 216 ;Aug-11;;
1;1;1;52;F;2;3;A;Monthly;Lapse; 60,000 ;NO NLG;0;0;0;N;8;9; 1,148 ;Aug-11;;
1;1;1;47;M;1;2;A;Annually;Lapse; 100,000 ;NO NLG;0;0;0;N;8;9; 200 ;Aug-11;;
1;1;15;37;M;1;2;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;8;9; 216 ;Aug-11;;
1;1;18;52;F;1;2;A;Annually;Lapse; 100,000 ;NO NLG;0;0;0;N;7.916666667;8; 200 ;Sep-11;;
1;1;1;34;M;1;1;A;Monthly;Lapse; 200,000 ;NO NLG;0;0;0;N;7.916666667;8; 432 ;Sep-11;;
1;1;6;32;M;2;3;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;7.916666667;8; 193 ;Sep-11;;
1;1;1;42;M;1;2;A;Annually;Inforce; 100,000 ;NO NLG;0;0;0;N;7.916666667;8; 200 ;Sep-11;;
1;1;2;39;M;2;3;A;Annually;Lapse; 80,000 ;NO NLG;0;0;0;N;7.916666667;8; 376 ;Sep-11;;
1;1;2;26;M;2;3;A;Annually;Lapse; 20,000 ;NO NLG;0;0;0;N;7.833333333;8; 55 ;Oct-11;;
1;1;15;48;M;1;2;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;7.833333333;8; 281 ;Oct-11;;
1;1;1;41;M;1;2;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;7.833333333;8; 151 ;Oct-11;;
1;1;1;36;F;2;3;A;Annually;Lapse; 60,000 ;NO NLG;0;0;0;N;7.75;8; 232 ;Nov-11;;
1;1;1;37;M;1;1;A;Monthly;Lapse; 200,000 ;NO NLG;0;0;0;N;7.75;8; 302 ;Nov-11;;
1;1;3;42;F;2;3;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;7.75;8; 160 ;Nov-11;;
1;1;1;39;F;2;3;A;Monthly;Lapse; 30,000 ;NO NLG;0;0;0;N;7.75;8; 274 ;Nov-11;;
1;1;3;32;F;2;3;A;Annually;Lapse; 20,000 ;NO NLG;0;0;0;N;7.666666667;8; 63 ;Dec-11;;
1;1;6;27;M;2;3;A;Quaterly;Lapse; 40,000 ;NO NLG;0;0;0;N;7.666666667;8; 316 ;Dec-11;;
1;1;2;32;M;2;3;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;7.666666667;8; 68 ;Dec-11;;
1;1;6;23;F;2;3;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;7.666666667;8; 135 ;Dec-11;;
1;1;2;47;M;2;3;A;Annually;Lapse; 20,000 ;NO NLG;50;0;0;N;7.666666667;8; 212 ;Dec-11;;
1;1;1;37;M;1;2;A;Annually;Lapse; 100,000 ;NO NLG;0;0;0;N;7.583333333;8; 260 ;Jan-12;;
1;1;1;28;F;1;2;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;7.583333333;8; 216 ;Jan-12;;
1;1;1;27;M;2;3;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;7.5;8; 804 ;Feb-12;;
1;1;1;31;M;1;2;A;Monthly;Inforce; 100,000 ;NO NLG;0;0;0;N;7.5;8; 151 ;Feb-12;;
1;1;1;23;M;2;3;A;Monthly;Lapse; 50,000 ;NO NLG;0;0;0;N;7.416666667;8; 163 ;Mar-12;;
1;1;6;34;M;2;3;A;Quaterly;Lapse; 20,000 ;NO NLG;57.77;0;0;N;7.416666667;8; 73 ;Mar-12;;
1;1;18;50;M;1;2;A;Annually;Lapse; 100,000 ;NO NLG;0;0;0;N;7.416666667;8; 200 ;Mar-12;;
1;1;10;30;M;2;3;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;7.416666667;8; 63 ;Mar-12;;
1;1;1;26;M;2;3;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;7.416666667;8; 65 ;Mar-12;;
1;1;3;22;F;2;3;A;Annually;Lapse; 20,000 ;NO NLG;0;0;0;N;7.333333333;8; 57 ;Apr-12;;
1;1;10;36;M;1;2;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;7.333333333;8; 281 ;Apr-12;;
1;1;10;23;F;2;3;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;7.333333333;8; 65 ;Apr-12;;
1;1;10;35;M;2;3;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;7.333333333;8; 83 ;Apr-12;;
1;1;17;39;M;1;1;A;Monthly;Lapse; 200,000 ;NO NLG;0;0;0;N;7.25;8; 432 ;May-12;;
1;1;9;20;F;2;3;A;Monthly;Lapse; 30,000 ;NO NLG;0;0;0;N;7.166666667;8; 182 ;Jun-12;;
1;1;10;22;F;1;2;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;7.166666667;8; 216 ;Jun-12;;
1;1;13;24;M;2;3;A;Annually;Lapse; 20,000 ;NO NLG;30.91;0;0;N;7;8; 129 ;Aug-12;;
1;1;16;22;F;2;3;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;7.083333333;8; 65 ;Jul-12;;
1;1;14;31;M;1;4;A;Monthly;Lapse; 140,000 ;NO NLG;0;0;0;N;7.083333333;8; 302 ;Jul-12;;
1;1;14;35;F;2;3;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;7.083333333;8; 79 ;Jul-12;;
1;1;5;44;F;1;1;A;Annually;Lapse; 200,000 ;NO NLG;0;0;0;N;7;8; 280 ;Aug-12;;
1;1;13;45;M;1;2;A;Quaterly;Inforce; 100,000 ;NO NLG;0;0;0;N;7;8; 212 ;Aug-12;;
1;1;20;23;M;2;3;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;7;8; 65 ;Aug-12;;
1;1;30;26;F;2;3;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;7;8; 65 ;Aug-12;;
1;1;10;17;F;1;1;A;Monthly;Lapse; 200,000 ;NO NLG;0;0;0;N;7;8; 432 ;Aug-12;;
1;1;20;34;F;2;3;A;Monthly;Lapse; 32,000 ;NO NLG;0;0;0;N;6.916666667;7; 120 ;Sep-12;;
1;1;49;38;F;1;2;A;Annually;Lapse; 100,000 ;NO NLG;0;0;0;N;6.916666667;7; 140 ;Sep-12;;
1;1;6;5;M;1;2;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;6.916666667;7; 231 ;Sep-12;;
1;1;8;33;F;2;3;A;Annually;Expired; 20,000 ;NO NLG;0;0;0;N;6.75;7; 66 ;Nov-12;;
1;1;1;30;F;2;3;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;6.666666667;7; 63 ;Dec-12;;
1;1;5;48;M;1;2;A;Annually;Lapse; 100,000 ;NO NLG;0;0;0;N;6.666666667;7; 140 ;Dec-12;;
1;1;1;29;M;2;3;A;Annually;Lapse; 20,000 ;NO NLG;0;0;0;N;6.583333333;7; 61 ;Jan-13;;
1;1;5;40;M;1;1;A;Annually;Lapse; 200,000 ;NO NLG;0;0;0;N;6.416666667;7; 400 ;Mar-13;;
1;1;1;40;M;2;3;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;6;7; 804 ;Aug-13;;
1;1;2;32;F;2;3;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;5.833333333;6; 68 ;Oct-13;;
1;1;1;33;M;2;3;A;Annually;Lapse; 20,000 ;NO NLG;0;0;0;N;5.666666667;6; 66 ;Dec-13;;
1;1;28;50;M;1;2;A;Monthly;Surrender; 100,000 ;NO NLG;0;0;0;N;5.416666667;6; 281 ;Mar-14;;
1;1;1;48;M;2;3;A;Quaterly;Lapse; 20,000 ;NO NLG;0;0;0;N;5.416666667;6; 242 ;Mar-14;;
1;1;21;53;F;1;2;A;Annually;Surrender; 100,000 ;NO NLG;0;0;0;N;5.333333333;6; 200 ;Apr-14;;
1;1;15;31;M;2;3;A;Monthly;Surrender; 30,000 ;NO NLG;0;0;0;N;4.166666667;5; 99 ;Jun-15;;
1;1;1;43;M;2;3;A;Annually;Lapse; 30,000 ;NO NLG;0;0;0;N;3.5;4; 226 ;Feb-16;;
1;1;1;24;F;9;51;A;Annually;Inforce; 200,000 ;NO NLG;0;0;0;N;3.416666667;4; 164 ;Mar-16;;
1;1;1;24;F;9;34;E;Annually;Inforce; 2,000 ;NO NLG;0;0;0;N;3.416666667;4; 131 ;Mar-16;;
1;1;1;24;F;9;37;E;Annually;Inforce; - ;NO NLG;0;0;0;N;3.416666667;4; 45 ;Mar-16;;
1;1;1;53;M;9;30;E;Monthly;Lapse; 50,000 ;NO NLG;0;0;0;N;3.333333333;4; 48 ;Apr-16;;
1;1;1;53;M;9;37;E;Monthly;Lapse; - ;NO NLG;0;0;0;N;3.333333333;4; 25 ;Apr-16;;
1;1;1;33;M;2;3;A;Monthly;Lapse; 140,000 ;NO NLG;0;0;0;N;3.166666667;4; 500 ;Jun-16;;
1;1;1;34;M;1;2;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;8;9; 216 ;Aug-11;;
1;1;1;22;M;1;2;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;8;9; 216 ;Aug-11;;
1;1;6;25;F;1;2;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;8;9; 151 ;Aug-11;;
1;1;1;41;M;1;2;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;8;9; 216 ;Aug-11;;
1;1;1;22;F;1;2;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;7.916666667;8; 216 ;Sep-11;;
1;1;18;51;F;1;2;A;Annually;Lapse; 100,000 ;NO NLG;0;0;0;N;7.916666667;8; 200 ;Sep-11;;
1;1;6;35;F;1;2;A;Monthly;Inforce; 100,000 ;NO NLG;0;0;0;N;7.916666667;8; 151 ;Sep-11;;
1;1;1;29;M;2;3;A;Monthly;Lapse; 80,000 ;NO NLG;0;0;0;N;7.833333333;8; 412 ;Oct-11;;
1;1;6;28;M;2;3;A;Monthly;Inforce; 20,000 ;NO NLG;0;0;0;N;7.833333333;8; 168 ;Oct-11;;
1;1;2;24;M;2;3;A;Annually;Lapse; 20,000 ;NO NLG;0;0;0;N;7.833333333;8; 55 ;Oct-11;;
1;1;1;23;F;2;3;A;Monthly;Lapse; 60,000 ;NO NLG;50;0;0;N;7.833333333;8; 190 ;Oct-11;;
1;1;6;38;M;1;1;A;Annually;Lapse; 200,000 ;NO NLG;0;0;0;N;7.833333333;8; 400 ;Oct-11;;
1;1;1;30;M;2;3;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;7.75;8; 408 ;Nov-11;;
1;1;9;20;M;2;3;A;Monthly;Lapse; 30,000 ;NO NLG;0;0;0;N;7.75;8; 182 ;Nov-11;;
1;1;6;36;M;2;3;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;7.75;8; 258 ;Nov-11;;
1;1;3;31;F;2;3;A;Annually;Lapse; 20,000 ;NO NLG;0;0;0;N;7.666666667;8; 61 ;Dec-11;;
1;1;10;34;M;2;3;A;Monthly;Expired; 20,000 ;NO NLG;0;0;0;N;7.666666667;8; - ;Dec-11;;
1;1;10;31;F;2;3;A;Annually;Lapse; 50,000 ;NO NLG;0;0;0;N;7.666666667;8; 199 ;Dec-11;;
1;1;2;32;M;2;3;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;7.666666667;8; 68 ;Dec-11;;
1;1;6;30;F;1;2;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;7.666666667;8; 216 ;Dec-11;;
1;1;15;19;M;2;3;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;7.666666667;8; 65 ;Dec-11;;
1;1;12;22;F;2;3;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;7.583333333;8; 130 ;Jan-12;;
1;1;1;31;F;1;2;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;7.583333333;8; 216 ;Jan-12;;
1;1;1;44;F;2;3;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;7.5;8; 189 ;Feb-12;;
1;1;1;36;M;1;1;A;Monthly;Lapse; 200,000 ;NO NLG;0;0;0;N;7.5;8; 432 ;Feb-12;;
1;1;10;27;M;2;3;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;7.5;8; 60 ;Feb-12;;
1;1;12;21;F;2;3;A;Monthly;Lapse; 60,000 ;NO NLG;0;0;0;N;7.416666667;8; 377 ;Mar-12;;
1;1;1;48;M;2;3;A;Quaterly;Lapse; 85,600 ;NO NLG;250;0;0;N;7.416666667;8; 1,035 ;Mar-12;;
1;1;6;25;M;2;3;A;Monthly;Lapse; 60,000 ;NO NLG;0;0;0;N;7.416666667;8; 443 ;Mar-12;;
